board_id,project_name,sprint_id,sprint_name,sprint_created_date,sprint_complete_date,sprint_start_date,sprint_end_date,issue_id,issue_key,issue_created,epic_key,issue_type,issue_status,is_cycle_time_task,is_cycle_time_status,is_cycle_time_data,in_flight_hours,raw_sums_payload
3,Claims Intake,274,CI Q4-S22 (Nov 8-Nov 21),2023-11-06T14:19:36.292Z,2023-11-21T20:52:47.520Z,2023-11-08T16:21:06.227Z,2023-11-22T05:30:00.000Z,31452,CI-446,2023-09-20T10:30:10.918-0500,,Sub-task,Cancelled,false,false,false,0,"{""Triage"":1962120.412,""To Do"":3310490.458}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,31510,PP-214,2023-09-20T18:57:16.661-0500,PP-141,Story,Deployed,true,true,true,175.54,"{""Product Backlog"":32.321,""To Do"":1184378.224,""In Progress"":221625.958,""Ready To Review"":290272.958,""Ready for QE"":12956.632,""In Test"":107074.902,""Test Done"":2.99,""Code Merged"":58755.787}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,31560,IPST-324,2023-09-21T11:13:32.717-0500,,Sub-task,Done,false,true,true,790.86,"{""To Do"":2169.831,""In Progress"":2847109.11}"
20,Customer Management,233,CM Q4-S21 (Oct 25-Nov 7 2023),2023-10-13T15:14:28.858Z,2023-11-08T16:28:16.374Z,2023-10-25T14:04:23.000Z,2023-11-07T22:00:00.000Z,31561,CM-332,2023-09-21T11:18:50.607-0500,CM-144,Story,Deployed,true,true,true,195.65,"{""Product Backlog"":3362455.896,""In Progress"":607341.712,""Ready To Review"":89854.399,""Ready for QE"":34.015,""In Test"":5706.105,""Rework"":1.431,""Test Done"":1400.774,""Code Merged"":8906.173}"
7,Policy Lifecycle,234,"PL Q4-S22 (Nov8-Nov22, 2023)",2023-10-13T16:05:37.193Z,2023-11-22T16:31:32.900Z,2023-11-08T16:38:39.585Z,2023-11-22T13:00:00.000Z,31595,PL-129,2023-09-21T15:22:32.588-0500,PL-194,Story,Cancelled,true,false,true,500.06,"{""Product Backlog"":500447.462,""To Do"":454172.186,""In Progress"":676782.9909999999,""Ready To Review"":711453.493,""Ready for QE"":411976.513}"
4,,191,"CO Q4-S21 (Oct 25 - Nov 7,23)",2023-09-06T20:21:45.172Z,2023-11-08T17:08:42.722Z,2023-10-25T16:22:07.317Z,2023-11-08T04:00:00.000Z,31639,CO-410,2023-09-22T08:50:27.314-0500,,Task,Deployed,true,true,true,408.34,"{""Triage"":1213222.639,""To Do"":3.62,""In Progress"":863232.634,""Code Merged"":5.118,""Test Done"":606795.088}"
20,Customer Management,233,CM Q4-S21 (Oct 25-Nov 7 2023),2023-10-13T15:14:28.858Z,2023-11-08T16:28:16.374Z,2023-10-25T14:04:23.000Z,2023-11-07T22:00:00.000Z,31672,CM-341,2023-09-22T09:45:51.814-0500,CM-144,Story,Deployed,true,true,true,94.43,"{""Product Backlog"":2939745.667,""In Progress"":27628.497,""Ready To Review"":58533.993,""Ready for QE"":2301.799,""In Test"":360.328,""Test Done"":251138.113,""Code Merged"":22966.94}"
10,Accounting,207,AC Q4-S22 (11/8- 11/21),2023-09-21T15:23:12.035Z,2023-11-22T15:20:37.837Z,2023-11-08T15:25:19.968Z,2023-11-22T05:59:00.000Z,31674,AC-223,2023-09-22T10:04:12.780-0500,AC-294,Story,Cancelled,true,false,false,0,"{""Product Backlog"":2848824.229,""To Do"":2342647.668}"
10,Accounting,207,AC Q4-S22 (11/8- 11/21),2023-09-21T15:23:12.035Z,2023-11-22T15:20:37.837Z,2023-11-08T15:25:19.968Z,2023-11-22T05:59:00.000Z,31678,AC-222,2023-09-22T10:25:26.340-0500,AC-294,Story,In Test,true,false,true,360.99,"{""Product Backlog"":2847550.814,""To Do"":1038688.9489999999,""In Progress"":895064.687,""Ready To Review"":404491.86,""Ready for QE"":8.393}"
20,Customer Management,233,CM Q4-S21 (Oct 25-Nov 7 2023),2023-10-13T15:14:28.858Z,2023-11-08T16:28:16.374Z,2023-10-25T14:04:23.000Z,2023-11-07T22:00:00.000Z,31726,CM-347,2023-09-22T12:39:15.479-0500,CM-346,Story,Deployed,true,true,true,280.31,"{""Product Backlog"":1631782.193,""To Do"":628485.614,""In Progress"":163560.055,""Ready To Review"":514645.356,""Ready for QE"":6333.661,""In Test"":66984.547,""Test Done"":257581.562,""Code Merged"":22899.269}"
18,Acquisition,51,AQ Sprint 20,2023-06-26T20:32:20.245Z,2023-10-25T18:10:59.611Z,2023-10-11T19:40:23.473Z,2023-10-25T19:41:00.000Z,31786,AQ-266,2023-09-25T08:59:08.616-0500,AQ-126,Story,Deployed,true,true,true,267.29,"{""Product Backlog"":1476393.159,""To Do"":85572.063,""In Progress"":853651.482,""Ready To Review"":102213.784,""Ready for QE"":90.534,""In Test"":6298.033}"
4,,191,"CO Q4-S21 (Oct 25 - Nov 7,23)",2023-09-06T20:21:45.172Z,2023-11-08T17:08:42.722Z,2023-10-25T16:22:07.317Z,2023-11-08T04:00:00.000Z,31836,CO-415,2023-09-25T14:11:54.522-0500,CO-125,Task,To Do,true,false,false,0,"{""Triage"":1516919.186}"
4,,191,"CO Q4-S21 (Oct 25 - Nov 7,23)",2023-09-06T20:21:45.172Z,2023-11-08T17:08:42.722Z,2023-10-25T16:22:07.317Z,2023-11-08T04:00:00.000Z,31851,CO-417,2023-09-25T16:15:48.370-0500,CO-125,Story,Deployed,true,true,true,380.49,"{""Product Backlog"":155501.156,""To Do"":1218337.266,""In Progress"":1103871.45,""Ready To Review"":265005.98,""Ready for QE"":4.213,""Test Done"":879.501,""Code Merged"":13671.362}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,31906,IPST-334,2023-09-26T10:37:25.849-0500,,Epic,Done,false,true,true,1296.23,"{""To Do"":185195.737,""In Progress"":4666427.005}"
15,New Market Expansion ,181,NME Q4-P1-S20 (Oct 11 -Oct 24),2023-08-30T17:11:50.459Z,2023-10-26T13:49:48.502Z,2023-10-12T15:17:31.000Z,2023-10-25T19:07:29.000Z,31975,NME-289,2023-09-26T13:34:01.976-0500,PP-248,Story,Deployed,true,true,true,189.41,"{""Product Backlog"":1718544.995,""In Progress"":13535.552,""Ready To Review"":95651.624,""Ready for QE"":168288.729,""In Test"":404414.185,""Code Merged"":7231.674}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,31981,IPST-371,2023-09-26T14:01:03.807-0500,,Epic,To Do,false,false,false,0,{}
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,31985,IPST-375,2023-09-26T14:04:08.878-0500,,Epic,In Progress,false,false,false,0,"{""To Do"":1363419.382}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,31987,IPST-377,2023-09-26T14:05:27.169-0500,IPST-375,Task,In Progress,true,false,false,0,"{""To Do"":2408444.117}"
38,Common UI,239,CU Sprint 9,2023-10-16T18:07:09.001Z,2023-11-21T21:43:57.624Z,2023-11-08T17:28:48.891Z,2023-11-22T15:00:00.000Z,32000,CU-99,2023-09-26T14:34:17.617-0500,,Sub-task,Deployed,false,true,true,312.34,"{""Triage"":72284.211,""To Do"":2.272,""In Progress"":1124433.765,""Done"":232579.18}"
38,Common UI,239,CU Sprint 9,2023-10-16T18:07:09.001Z,2023-11-21T21:43:57.624Z,2023-11-08T17:28:48.891Z,2023-11-22T15:00:00.000Z,32001,CU-100,2023-09-26T14:34:44.413-0500,,Sub-task,Deployed,false,true,true,312.33,"{""Triage"":72297.835,""To Do"":1.309,""In Progress"":1124397.986,""Done"":232575.502}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,32032,DS-178,2023-09-27T04:44:17.543-0500,DS-215,Story,Deployed,true,true,true,472.4,"{""Product Backlog"":1844965.77,""To Do"":3.454,""In Progress"":1278873.984,""Ready To Review"":421623.627,""Ready for QE"":4.871,""In Test"":4.02,""Test Done"":119.615,""Code Merged"":22.822}"
7,Policy Lifecycle,234,"PL Q4-S22 (Nov8-Nov22, 2023)",2023-10-13T16:05:37.193Z,2023-11-22T16:31:32.900Z,2023-11-08T16:38:39.585Z,2023-11-22T13:00:00.000Z,33597,PL-135,2023-09-27T09:49:40.091-0500,PL-194,Story,Deployed,true,true,true,817.06,"{""Product Backlog"":1951.149,""To Do"":1736671.799,""In Progress"":2336533.847,""Ready To Review"":153196.163,""Ready for QE"":117315.466,""In Test"":5479.2,""Test Done"":328882.734,""Code Merged"":6118.327}"
38,Common UI,239,CU Sprint 9,2023-10-16T18:07:09.001Z,2023-11-21T21:43:57.624Z,2023-11-08T17:28:48.891Z,2023-11-22T15:00:00.000Z,33598,CU-101,2023-09-27T09:50:31.756-0500,,Sub-task,Cancelled,false,false,false,0.0,"{""Triage"":1214937.0450000002,""To Do"":16.733,""In Progress"":14.924,""Done"":144956.587,""Deployed"":1166003.511}"
38,Common UI,239,CU Sprint 9,2023-10-16T18:07:09.001Z,2023-11-21T21:43:57.624Z,2023-11-08T17:28:48.891Z,2023-11-22T15:00:00.000Z,33616,CU-102,2023-09-27T10:16:15.839-0500,,Sub-task,Deployed,false,true,true,336.36,"{""Triage"":1358381.152,""To Do"":1234746.016,""In Progress"":1210899.233,""Ready To Review"":1.438,""Ready for QE"":1.028,""In Test"":1.121,""Test Done"":0.979,""Code Merged"":3.502}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,33732,PP-233,2023-09-28T09:57:41.680-0500,PP-113,Story,Deployed,true,true,true,1.67,"{""Product Backlog"":20361.571,""To Do"":1191525.125,""In Progress"":6.751,""Ready To Review"":5978.651,""Ready for QE"":5.835,""In Test"":21.54,""Test Done"":4.079,""Code Merged"":7.119}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,33745,IPST-393,2023-09-28T12:03:02.193-0500,,Epic,To Do,false,false,false,0,{}
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,33746,IPST-394,2023-09-28T12:04:49.958-0500,IPST-393,Task,Done,true,true,true,675.17,"{""To Do"":2242955.137,""In Progress"":2430601.31}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,33747,IPST-395,2023-09-28T12:05:19.279-0500,,Sub-task,Done,false,true,true,675.04,"{""To Do"":2242923.941,""In Progress"":2430157.764}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,33748,IPST-396,2023-09-28T12:05:26.728-0500,,Sub-task,Done,false,true,true,675.04,"{""To Do"":2242917.471,""In Progress"":2430161.971}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,33754,IPST-402,2023-09-28T12:12:16.078-0500,IPST-393,Task,Done,true,true,true,674.84,"{""To Do"":2242497.086,""In Progress"":2429434.496}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,33756,IPST-403,2023-09-28T12:18:25.856-0500,IPST-393,Task,Done,true,true,true,674.85,"{""To Do"":2242116.697,""In Progress"":2429442.974}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,33775,PP-234,2023-09-28T13:48:06.158-0500,IPPT-41,Story,Deployed,true,true,true,18.65,"{""Product Backlog"":12939.606,""Discovery"":2.869,""To Do"":944029.587,""In Progress"":2375.594,""Done"":14.919,""Waiting for approval"":20.296,""Ready To Review"":61091.181,""Ready for QE"":940.189,""In Test"":2740.587,""Test Done"":2.276,""Code Merged"":196575.068}"
15,New Market Expansion ,181,NME Q4-P1-S20 (Oct 11 -Oct 24),2023-08-30T17:11:50.459Z,2023-10-26T13:49:48.502Z,2023-10-12T15:17:31.000Z,2023-10-25T19:07:29.000Z,33969,NME-309,2023-10-02T10:52:32.653-0500,NME-156,Bug,Deployed,false,true,true,531.06,"{""Product Backlog"":86033.468,""To Do"":3.768,""In Progress"":16933.769,""Ready To Review"":631400.7000000001,""Ready for QE"":552984.476,""In Test"":620803.7989999999,""Test Done"":434.393,""Rework"":89162.095,""Code Review"":8.378,""Ready for Test"":92.17,""Done"":601219.129}"
10,Accounting,207,AC Q4-S22 (11/8- 11/21),2023-09-21T15:23:12.035Z,2023-11-22T15:20:37.837Z,2023-11-08T15:25:19.968Z,2023-11-22T05:59:00.000Z,33978,AC-235,2023-10-02T11:35:13.369-0500,AC-241,Story,Deployed,true,true,true,980.98,"{""Product Backlog"":82245.964,""To Do"":11148.245,""In Progress"":2002060.782,""Ready To Review"":946152.634,""Ready for QE"":63863.222,""In Test"":275121.614,""Test Done"":244338.888,""Code Merged"":102902.467}"
3,Claims Intake,240,CI Q4-S21 (Oct 25 - Nov 7),2023-10-18T15:17:53.068Z,2023-11-08T16:09:37.222Z,2023-10-25T15:45:28.000Z,2023-11-08T04:54:55.000Z,34019,CI-466,2023-10-02T16:32:31.521-0500,CI-457,Story,Deployed,true,true,true,71.22,"{""Product Backlog"":2151694.308,""To Do"":242592.019,""In Progress"":94268.944,""Ready To Review"":9572.372,""Ready for QE"":2357.842,""In Test"":148019.345,""Test Done"":2157.652}"
3,Claims Intake,240,CI Q4-S21 (Oct 25 - Nov 7),2023-10-18T15:17:53.068Z,2023-11-08T16:09:37.222Z,2023-10-25T15:45:28.000Z,2023-11-08T04:54:55.000Z,34020,CI-467,2023-10-02T16:32:32.886-0500,,Sub-task,Deployed,false,true,true,65.8,"{""Triage"":903578.444,""To Do"":1250502.608,""In Progress"":236882.382}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,34043,PP-240,2023-10-03T08:55:58.573-0500,PP-246,Story,Deployed,true,true,true,241.55,"{""Product Backlog"":873872.579,""To Do"":47.223,""In Progress"":594799.11,""Ready To Review"":274772.483,""Code Merged"":6555.43,""In Test"":12.541,""Ready for QE"":6.765}"
45,"Documents, Forms, and Ratings",252,PP Q4-P2-S22 (Nov8 - Nov21),2023-10-27T13:20:23.128Z,2023-11-21T18:07:12.508Z,2023-11-08T18:40:50.992Z,2023-11-22T00:44:46.000Z,34046,PP-241,2023-10-03T08:58:36.304-0500,PP-246,Story,Ready To Review,true,false,true,405.9,"{""Product Backlog"":2693743.835,""To Do"":56.319,""In Progress"":248728.029,""Ready To Review"":1211944.752,""Ready for QE"":553.567}"
45,"Documents, Forms, and Ratings",186,PP Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:35:59.049Z,2023-11-08T18:09:14.221Z,2023-10-25T20:44:29.000Z,2023-11-08T02:48:26.000Z,34048,PP-243,2023-10-03T09:05:11.166-0500,PP-183,Story,Deployed,true,true,true,95.34,"{""Product Backlog"":1924762.473,""To Do"":63751.881,""In Progress"":5390.429,""Ready To Review"":1190.816,""Ready for QE"":586.892,""In Test"":336060.694,""Test Done"":3.154,""Code Merged"":4266.16}"
15,New Market Expansion ,182,NME Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:13:02.303Z,2023-11-09T14:30:31.682Z,2023-10-26T13:49:56.000Z,2023-11-08T17:39:54.000Z,34057,NME-318,2023-10-03T10:32:30.662-0500,NME-156,Bug,Deployed,false,true,true,341.42,"{""Product Backlog"":1298051.286,""In Progress"":88521.298,""Ready To Review"":513869.282,""Code Review"":258170.984,""Ready for Test"":255814.278,""In Test"":26795.779,""Rework"":79395.943,""Ready for QE"":6523.205,""Test Done"":5.577,""Code Merged"":66065.797}"
7,Policy Lifecycle,189,"PL Q4-S21 (Oct25-Nov7, 2023)",2023-09-01T17:19:39.915Z,2023-11-08T16:38:12.332Z,2023-10-25T15:28:56.458Z,2023-11-08T13:00:00.000Z,34085,PL-143,2023-10-03T14:36:48.089-0500,PL-4,Story,Deployed,true,true,true,384.33,"{""Product Backlog"":589101.392,""To Do"":26.828,""In Progress"":783874.988,""Ready To Review"":350411.629,""Ready for QE"":74346.217,""In Test"":174947.647,""Test Done"":5.167,""Code Merged"":15577.305}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,37473,DS-197,2023-10-04T04:09:47.679-0500,DS-169,Story,Deployed,true,true,true,576.9,"{""Product Backlog"":780755.53,""To Do"":2.796,""In Progress"":1206652.071,""Ready To Review"":870174.904,""Ready for QE"":1.975,""In Test"":1.95,""Test Done"":2.559,""Code Merged"":2.246}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,37474,DS-198,2023-10-04T04:09:48.623-0500,,Sub-task,Done,false,true,true,149.44,"{""Triage"":782568.087,""To Do"":3.557,""In Progress"":537975.736}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,37475,DS-199,2023-10-04T04:09:49.308-0500,,Sub-task,Done,false,true,false,0.0,"{""Triage"":1200572.526,""To Do"":119979.618,""In Progress"":3.022}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,37476,DS-200,2023-10-04T04:13:38.174-0500,,Sub-task,Done,false,true,true,184.98,"{""Product Backlog"":616783.603,""To Do"":703760.829,""In Progress"":665923.483}"
3,Claims Intake,240,CI Q4-S21 (Oct 25 - Nov 7),2023-10-18T15:17:53.068Z,2023-11-08T16:09:37.222Z,2023-10-25T15:45:28.000Z,2023-11-08T04:54:55.000Z,37489,CI-472,2023-10-04T09:43:16.673-0500,,Sub-task,Deployed,false,true,true,120.15,"{""Triage"":688280.727,""To Do"":5.205,""In Progress"":432536.205}"
3,Claims Intake,274,CI Q4-S22 (Nov 8-Nov 21),2023-11-06T14:19:36.292Z,2023-11-21T20:52:47.520Z,2023-11-08T16:21:06.227Z,2023-11-22T05:30:00.000Z,37493,CI-473,2023-10-04T10:00:28.910-0500,CI-457,Story,Deployed,true,true,true,337.11,"{""Product Backlog"":1817162.805,""To Do"":525425.318,""In Progress"":689258.14,""Ready To Review"":85561.651,""Ready for QE"":1720.465,""In Test"":76448.604,""Rework"":360611.751}"
3,Claims Intake,274,CI Q4-S22 (Nov 8-Nov 21),2023-11-06T14:19:36.292Z,2023-11-21T20:52:47.520Z,2023-11-08T16:21:06.227Z,2023-11-22T05:30:00.000Z,37494,CI-474,2023-10-04T10:00:30.879-0500,,Sub-task,Deployed,false,true,true,26.78,"{""Triage"":754300.451,""To Do"":1226447.028,""In Progress"":96391.699}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,37536,PP-249,2023-10-04T17:17:24.471-0500,PP-171,Story,Deployed,true,true,true,194.64,"{""Product Backlog"":1164.132,""To Do"":1014194.979,""In Progress"":14486.126,""Ready To Review"":87384.414,""Ready for QE"":126155.152,""Test Done"":4485.53,""In Test"":49661.547000000006,""Rework"":418523.875,""Code Merged"":87686.338}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,37537,PP-250,2023-10-04T17:17:30.033-0500,PP-171,Story,Deployed,true,true,true,190.57,"{""Product Backlog"":1160.596,""To Do"":1028829.145,""In Progress"":2514.067,""Ready To Review"":84722.212,""Ready for QE"":126302.57800000001,""Test Done"":29138.817,""In Test"":24865.044,""Rework"":418523.718,""Code Merged"":87681.816}"
22,Data Science Engineering,206,ML Sprint 9,2023-09-19T08:42:41.121Z,2023-11-03T12:28:08.420Z,2023-10-21T03:55:15.400Z,2023-11-02T05:00:00.000Z,37548,DSE-158,2023-10-05T06:29:40.897-0500,DSE-152,Story,Deployed,true,true,true,173.51,"{""Product Backlog"":1884207.847,""To Do"":2.711,""In Progress"":624616.025,""Ready To Review"":2.978,""Ready for QE"":2.869,""In Test"":2.237,""Test Done"":4.188,""Code Merged"":2.411}"
45,"Documents, Forms, and Ratings",252,PP Q4-P2-S22 (Nov8 - Nov21),2023-10-27T13:20:23.128Z,2023-11-21T18:07:12.508Z,2023-11-08T18:40:50.992Z,2023-11-22T00:44:46.000Z,37645,PP-253,2023-10-06T11:38:10.439-0500,PP-295,Story,Deployed,true,true,true,430.18,"{""Product Backlog"":123.881,""To Do"":1724515.279,""In Progress"":206610.55800000002,""Ready To Review"":844969.3589999999,""Ready for QE"":1088.437,""In Test"":254940.523,""Test Done"":241025.346,""Code Merged"":24268.075}"
45,"Documents, Forms, and Ratings",186,PP Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:35:59.049Z,2023-11-08T18:09:14.221Z,2023-10-25T20:44:29.000Z,2023-11-08T02:48:26.000Z,37647,PP-254,2023-10-06T13:23:50.125-0500,PP-164,Story,Deployed,true,true,true,315.23,"{""Product Backlog"":245818.083,""To Do"":868056.088,""In Progress"":11442.056,""Ready To Review"":340291.13,""Ready for QE"":16013.359,""In Test"":79827.604,""Test Done"":687248.65,""Code Merged"":6991.209}"
45,"Documents, Forms, and Ratings",186,PP Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:35:59.049Z,2023-11-08T18:09:14.221Z,2023-10-25T20:44:29.000Z,2023-11-08T02:48:26.000Z,37648,PP-255,2023-10-06T13:45:11.922-0500,PP-164,Story,Deployed,true,true,true,215.1,"{""Product Backlog"":244537.626,""To Do"":1228504.283,""In Progress"":242112.943,""Ready To Review"":747.7860000000001,""Ready for QE"":341.361,""In Test"":523101.602,""Rework"":8043.275,""Test Done"":3.136,""Code Merged"":7005.809}"
22,Data Science Engineering,206,ML Sprint 9,2023-09-19T08:42:41.121Z,2023-11-03T12:28:08.420Z,2023-10-21T03:55:15.400Z,2023-11-02T05:00:00.000Z,37701,DSE-163,2023-10-09T04:06:36.309-0500,DSE-135,Bug,Done,false,true,true,175.41,"{""Triage"":1540589.928,""To Do"":3.354,""In Progress"":631240.304,""Code Review"":236.432,""Ready for Test"":1.628,""In Test"":2.138}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,37719,PP-256,2023-10-09T08:44:34.060-0500,PP-141,Bug,Deployed,false,true,true,30.42,"{""Product Backlog"":2172.915,""To Do"":705522.72,""In Progress"":69431.34300000001,""Ready To Review"":9147.078000000001,""Ready for QE"":2369.262,""In Test"":28568.189,""Test Done"":6.864,""Code Merged"":50482.921,""Deployed"":434060.868,""Done"":700192.83}"
7,Policy Lifecycle,234,"PL Q4-S22 (Nov8-Nov22, 2023)",2023-10-13T16:05:37.193Z,2023-11-22T16:31:32.900Z,2023-11-08T16:38:39.585Z,2023-11-22T13:00:00.000Z,37731,PL-147,2023-10-09T10:08:18.241-0500,PL-4,Task,Deployed,true,true,true,29.82,"{""Triage"":322780.424,""To Do"":2097951.499,""In Progress"":86465.016,""Ready To Review"":9421.675,""Ready for QE"":11445.768,""In Test"":2.396,""Test Done"":1.842,""Code Merged"":152632.824}"
20,Customer Management,233,CM Q4-S21 (Oct 25-Nov 7 2023),2023-10-13T15:14:28.858Z,2023-11-08T16:28:16.374Z,2023-10-25T14:04:23.000Z,2023-11-07T22:00:00.000Z,37759,CM-383,2023-10-09T10:42:04.646-0500,,Sub-task,Deployed,false,true,true,262.14,"{""Triage"":3.05,""To Do"":1473624.408,""In Progress"":943701.697}"
4,,191,"CO Q4-S21 (Oct 25 - Nov 7,23)",2023-09-06T20:21:45.172Z,2023-11-08T17:08:42.722Z,2023-10-25T16:22:07.317Z,2023-11-08T04:00:00.000Z,37775,CO-446,2023-10-09T11:46:44.284-0500,,Sub-task,Deployed,false,true,true,310.13,"{""Triage"":175571.139,""To Do"":9.867,""In Progress"":1116451.459}"
4,,191,"CO Q4-S21 (Oct 25 - Nov 7,23)",2023-09-06T20:21:45.172Z,2023-11-08T17:08:42.722Z,2023-10-25T16:22:07.317Z,2023-11-08T04:00:00.000Z,37776,CO-447,2023-10-09T11:46:53.666-0500,,Sub-task,Deployed,false,true,true,316.73,"{""Triage"":255710.688,""To Do"":1.604,""In Progress"":1140217.647}"
45,"Documents, Forms, and Ratings",186,PP Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:35:59.049Z,2023-11-08T18:09:14.221Z,2023-10-25T20:44:29.000Z,2023-11-08T02:48:26.000Z,37777,PP-257,2023-10-09T12:21:46.920-0500,IPPT-41,Story,Deployed,true,true,true,362.49,"{""Product Backlog"":251836.311,""To Do"":601703.5399999999,""In Progress"":1302397.5529999998,""Ready To Review"":2557.405,""Ready for QE"":5.205,""In Test"":15.267,""Test Done"":4.623,""Code Merged"":15.225}"
18,Acquisition,51,AQ Sprint 20,2023-06-26T20:32:20.245Z,2023-10-25T18:10:59.611Z,2023-10-11T19:40:23.473Z,2023-10-25T19:41:00.000Z,37886,AQ-283,2023-10-10T10:41:56.664-0500,,Story,Deployed,true,true,true,117.13,"{""Product Backlog"":188481.67,""To Do"":2.019,""In Progress"":416191.992,""Ready To Review"":1697.958,""Ready for QE"":2.451,""In Test"":3744.54,""Test Done"":17.551}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37920,IPST-425,2023-10-10T14:24:11.483-0500,,Epic,To Do,false,false,false,0,{}
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37921,IPST-426,2023-10-10T14:24:51.420-0500,IPST-425,Task,In Progress,true,false,false,0,"{""To Do"":1197785.452}"
